Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-04-19,400,400,400,400,-10.,-2.44%,0,25
2023-04-20,389,389,389,389,-11.,-2.75%,0,0
2023-04-21,385,385,385,385,-4.,-1.03%,0,0
2023-04-24,385,385,385,385,0,0.00%,0,25
2023-04-25,385,385,385,385,0,0.00%,0,25
2023-04-26,385,385,385,385,0,0.00%,0,25
2023-04-27,385,385,385,385,0,0.00%,0,0
2023-04-28,385,385,385,385,0,0.00%,0,22
2023-05-01,385,385,385,385,0,0.00%,0,22
2023-05-02,395,395,395,395,10,+2.60%,15,34
2023-05-03,390,390,390,390,-5.,-1.27%,0,34
2023-05-04,375,375,375,375,-15.,-3.85%,0,0
2023-05-05,370,370,370,370,-5.,-1.33%,0,34
2023-05-08,370,370,370,370,0,0.00%,0,34
2023-05-09,370,370,370,370,0,0.00%,0,34
2023-05-10,370,370,370,370,0,0.00%,0,34
2023-05-11,370,370,370,370,0,0.00%,0,0
2023-05-12,365,365,365,365,-5.,-1.35%,15,41
2023-05-15,380,380,380,380,15,+4.11%,6,44
2023-05-16,380,380,380,380,0,0.00%,0,44
2023-05-17,383,383,383,383,3,+0.79%,0,44
2023-05-18,383,383,383,383,0,0.00%,0,0
2023-05-19,383,383,383,383,0,0.00%,0,44
2023-05-22,383,383,383,383,0,0.00%,0,44
2023-05-23,383,383,383,383,0,0.00%,0,44
2023-05-24,370,370,370,370,-13.,-3.39%,9,53
2023-05-25,365,365,365,365,-5.,-1.35%,0,0
2023-05-26,360,360,360,360,-5.,-1.37%,16,62
2023-05-30,360,360,360,360,0,0.00%,0,62
2023-05-31,365,365,365,365,5,+1.39%,0,62
2023-06-01,370,370,370,370,5,+1.37%,0,0
2023-06-02,370,370,370,370,0,0.00%,0,58
2023-06-05,370,370,370,370,0,0.00%,9,55
2023-06-06,370,370,370,370,0,0.00%,0,55
2023-06-07,370,370,370,370,0,0.00%,0,55
2023-06-08,375,375,375,375,5,+1.35%,0,0
2023-06-09,375,375,375,375,0,0.00%,0,55
2023-06-12,370,370,370,370,-5.,-1.33%,3,55
2023-06-13,370,370,370,370,0,0.00%,0,55
2023-06-14,380,380,380,380,10,+2.70%,0,55
2023-06-15,385,385,385,385,5,+1.32%,0,0
2023-06-16,388,388,388,388,3,+0.78%,0,55
2023-06-20,383,383,383,383,-5.,-1.29%,5,55
2023-06-21,381,381,381,381,-2.,-0.52%,0,55
2023-06-22,381,381,381,381,0,0.00%,0,55
2023-06-23,381,381,381,381,0,0.00%,0,5
2023-06-26,381,381,381,381,0,0.00%,0,55
2023-06-27,381,381,381,381,0,0.00%,0,55
2023-06-28,381,381,381,381,0,0.00%,0,55
2023-06-29,381,381,381,381,0,0.00%,0,4
2023-06-30,381,381,381,381,0,0.00%,0,43
2023-07-03,379,379,379,379,-2.,-0.52%,0,43
2023-07-05,379,379,379,379,0,0.00%,0,43
2023-07-06,379,379,379,379,0,0.00%,0,43
2023-07-07,379,379,379,379,0,0.00%,0,4
2023-07-10,378,378,378,378,-1.,-0.26%,0,43
2023-07-11,378,378,378,378,0,0.00%,0,43
2023-07-12,378,378,378,378,0,0.00%,0,43
2023-07-13,378,378,378,378,0,0.00%,0,4
2023-07-14,373,373,373,373,-5.,-1.32%,0,43
2023-07-17,373,373,373,373,0,0.00%,0,43
2023-07-18,372,372,372,372,-1.,-0.27%,0,43
2023-07-19,365,365,365,365,-7.,-1.88%,0,43
2023-07-20,365,365,365,365,0,0.00%,0,4
2023-07-21,360,360,360,360,-5.,-1.37%,9,49
2023-07-24,365,365,365,365,5,+1.39%,0,49
2023-07-25,365,365,365,365,0,0.00%,0,49
2023-07-26,367,367,367,367,2,+0.55%,0,49
2023-07-27,371,371,371,371,4,+1.09%,0,4
2023-07-28,373,373,373,373,2,+0.54%,0,49
2023-07-31,373,373,373,373,0,0.00%,0,49
2023-08-01,373,373,373,373,0,0.00%,0,43
2023-08-02,373,373,373,373,0,0.00%,0,6
2023-08-03,372,372,372,372,-1.,-0.27%,0,3
2023-08-04,372,372,372,372,0,0.00%,0,43
2023-08-07,372,372,372,372,0,0.00%,0,43
2023-08-08,376,376,376,376,4,+1.08%,12,55
2023-08-09,379,379,379,379,3,+0.80%,0,55
2023-08-10,379,379,379,379,0,0.00%,0,3
2023-08-11,379,379,379,379,0,0.00%,0,55
2023-08-14,383,383,383,383,4,+1.06%,0,55
2023-08-15,378,378,378,378,-5.,-1.31%,0,55
2023-08-16,379,379,379,379,1,+0.26%,0,55
2023-08-17,379,379,379,379,0,0.00%,0,3
2023-08-18,379,379,379,379,0,0.00%,0,55
2023-08-21,378,378,378,378,-1.,-0.26%,0,55
2023-08-22,375,375,375,375,-3.,-0.79%,0,55
2023-08-23,374,374,374,374,-1.,-0.27%,0,55
